content_type,language,genre,duration,release_date,rating,episode_count,season_count,content_id
series,kannada,action,4740000,28-05-2006,4,29,9,cont_4572_2_28
series,hindi,drama,2820000,25-06-2008,3,4,9,cont_728_12_6
series,hindi,drama,5580000,05-11-2018,9,4,26,cont_1258_3_4
series,malayalam,comedy,2820000,04-03-2004,7,2,12,cont_1341_6_23
series,malayalam,drama,2940000,19-07-1995,7,4,5,cont_4149_1_19
series,hindi,comedy,4860000,19-10-2013,7,56,1,cont_3970_6_11
series,english,drama,3420000,19-11-2016,6,10,2,cont_517_9_26
series,hindi,sci-fi,2700000,21-05-2004,9,3,1,cont_127_6_44
series,telugu,documentary,3180000,07-07-1999,6,46,1,cont_1154_6_5
series,telugu,sci-fi,4800000,11-05-2000,5,13,10,cont_4682_4_17
series,hindi,drama,3360000,20-12-2017,9,28,3,cont_4445_10_33
series,hindi,drama,4200000,27-07-1996,9,28,5,cont_1369_6_4
series,hindi,comedy,3000000,07-07-2001,9,13,5,cont_3716_11_11
series,tamil,comedy,3240000,20-09-1998,8,25,5,cont_4056_1_45
series,english,action,3360000,29-09-2015,5,6,16,cont_475_11_27
series,hindi,action,3720000,16-10-2012,2,8,2,cont_1325_5_32
series,hindi,drama,2760000,21-04-2016,4,9,30,cont_2618_6_42
series,hindi,drama,3000000,05-11-2013,6,14,5,cont_2293_4_24
series,telugu,drama,3300000,20-02-2020,8,18,2,cont_185_36_11
sports,hindi,football,5520000,11-03-2018,0,2,1,cont_815_14_10
series,english,drama,3360000,13-03-1999,3,5,2,cont_3708_8_30
series,hindi,comedy,3300000,24-06-2012,4,4,12,cont_127_4_20
series,hindi,comedy,2760000,25-03-2003,2,13,6,cont_1684_10_2
series,english,action,3060000,15-08-2013,2,48,12,cont_3148_1_2
series,tamil,action,2880000,12-11-2011,10,21,10,cont_127_8_27
series,marathi,comedy,3600000,25-12-2014,1,4,30,cont_3577_10_6
series,hindi,drama,5160000,29-08-2020,10,30,4,cont_2719_5_11
series,english,action,3180000,15-03-1995,3,1,2,cont_2959_5_21
series,hindi,drama,4320000,17-09-2007,10,18,2,cont_4274_9_21
series,hindi,sci-fi,4320000,02-06-2005,10,3,10,cont_1981_2_40
series,malayalam,drama,4140000,28-09-2006,9,2,4,cont_3990_8_20
sports,hindi,cricket,5460000,07-08-1996,0,3,1,cont_325_3_22
series,tamil,drama,2880000,03-04-2003,4,16,6,cont_265_3_3
series,punjabi,drama,2820000,04-11-2001,4,5,2,cont_4148_6_25
series,hindi,drama,3480000,11-06-2007,8,21,4,cont_127_9_34
series,hindi,action,3540000,18-10-2007,9,5,10,cont_2381_6_28
series,english,drama,3600000,14-11-2015,4,6,4,cont_3195_9_31
series,oriya,action,2460000,09-04-2014,6,54,7,cont_4445_17_21
series,hindi,comedy,3360000,14-04-1997,5,12,5,cont_2796_8_12
series,hindi,drama,3840000,05-09-2012,8,12,8,cont_2328_2_20
series,english,drama,2880000,31-10-2006,8,23,11,cont_1958_3_26
series,telugu,documentary,2580000,03-03-1994,3,5,1,cont_2975_4_7
series,hindi,comedy,2940000,15-05-1995,7,5,1,cont_3552_8_2
series,hindi,horror,3660000,21-04-2015,3,29,15,cont_1499_5_19
series,hindi,comedy,3360000,18-06-1994,5,3,1,cont_3273_1_8
series,marathi,action,2940000,25-07-2001,6,41,2,cont_3759_3_11
series,hindi,comedy,3180000,28-09-2018,10,12,33,cont_286_1_9
series,hindi,comedy,3900000,15-06-2016,4,16,8,cont_206_1_4
series,hindi,drama,2640000,06-05-2015,1,51,2,cont_4688_7_10
sports,english,cricket,5040000,15-07-2007,0,6,1,cont_4445_19_17
series,hindi,comedy,4860000,03-11-2001,8,3,1,cont_4378_1_1
series,oriya,drama,3000000,15-02-2006,10,10,2,cont_4572_3_2
series,hindi,drama,4500000,14-12-2017,10,47,4,cont_356_26_4
series,hindi,action,3360000,06-06-2018,5,38,21,cont_2615_1_7
series,hindi,drama,3420000,15-05-2010,6,18,7,cont_3698_1_30
series,hindi,action,3180000,22-12-2017,10,9,5,cont_3553_18_3
series,hindi,comedy,3240000,27-12-2012,10,25,4,cont_869_1_2
series,telugu,drama,4620000,28-01-2003,9,1,3,cont_206_1_4
series,malayalam,drama,2700000,23-04-2000,7,5,14,cont_1399_9_6
series,english,action,3060000,28-07-2000,3,18,6,cont_4148_9_20
series,hindi,documentary,3540000,30-12-1994,3,2,8,cont_868_1_9
series,hindi,horror,3360000,16-04-2009,3,36,10,cont_3716_13_4
series,hindi,comedy,3420000,03-04-2016,8,11,14,cont_988_13_1
series,hindi,action,2760000,13-03-2007,8,7,2,cont_2778_3_42
series,telugu,drama,2880000,05-09-2008,5,2,5,cont_582_10_26
series,hindi,comedy,3780000,14-07-2014,4,13,6,cont_3313_3_3
series,marathi,drama,3180000,03-06-2008,10,5,12,cont_2545_3_27
series,hindi,drama,2520000,18-12-2012,5,21,10,cont_593_20_3
series,telugu,drama,3660000,13-01-2018,4,27,1,cont_3512_1_15
series,hindi,horror,3780000,21-06-2007,6,10,12,cont_1158_12_2
series,english,drama,2880000,06-09-2006,7,2,11,cont_4104_6_11
series,hindi,drama,2940000,19-06-2005,10,28,6,cont_1520_1_11
series,hindi,drama,3240000,06-10-2020,4,25,13,cont_1468_11_18
series,telugu,drama,5160000,06-03-1992,2,9,2,cont_4944_4_17
series,hindi,drama,3540000,22-10-2017,5,21,15,cont_4269_1_6
series,telugu,drama,3360000,25-06-2008,1,7,5,cont_2338_12_27
series,hindi,comedy,3120000,01-02-2019,5,19,4,cont_3296_5_6
series,hindi,drama,3660000,02-12-1999,10,16,3,cont_4879_1_9
sports,hindi,football,4140000,13-09-2015,0,10,1,cont_1252_10_6
series,telugu,documentary,2700000,21-11-1998,6,27,1,cont_4168_14_15
series,hindi,drama,3360000,07-04-1997,8,17,1,cont_2129_6_16
series,english,drama,2760000,26-06-2010,3,1,9,cont_4082_10_3
series,hindi,documentary,2460000,24-02-2020,3,15,2,cont_3598_11_23
series,kannada,drama,3000000,21-02-2005,3,12,7,cont_2207_3_21
sports,english,tennis,2940000,19-07-2018,0,20,1,cont_386_6_25
series,hindi,drama,3000000,29-06-2002,5,38,4,cont_1421_15_1
series,hindi,action,3060000,22-02-1999,10,15,5,cont_3179_1_1
series,malayalam,comedy,3420000,13-08-2008,1,14,3,cont_2755_2_5
series,hindi,drama,3600000,04-12-2002,1,15,6,cont_1892_6_12
series,telugu,drama,3180000,03-10-2016,4,35,13,cont_4968_1_3
series,hindi,drama,2880000,08-12-2017,5,12,7,cont_4509_7_27
series,telugu,action,2880000,06-05-2013,9,1,1,cont_2441_1_4
series,english,comedy,3420000,07-09-1999,7,12,8,cont_1873_4_22
sports,hindi,cricket,2760000,04-11-1992,0,9,1,cont_3646_3_6
series,hindi,drama,3240000,08-06-1994,7,7,1,cont_1972_4_17
series,hindi,drama,3120000,10-09-2006,6,8,1,cont_593_25_5
series,english,drama,3720000,31-08-2020,4,20,8,cont_673_11_15
series,hindi,drama,2700000,07-06-2017,5,12,15,cont_658_7_29
series,kannada,action,3180000,01-08-2018,10,55,1,cont_1314_1_23
series,hindi,drama,3420000,06-02-2008,6,41,4,cont_4410_5_7
series,english,drama,3180000,14-10-2009,5,24,12,cont_3447_4_8
series,gujarati,horror,2520000,10-08-2017,2,2,8,cont_3072_7_11
series,english,drama,3120000,01-12-2005,10,7,12,cont_2991_2_1
series,hindi,horror,3180000,09-05-2015,8,1,4,cont_1259_4_16
sports,english,cricket,5940000,28-03-2020,0,4,1,cont_1927_6_7
series,english,drama,4260000,15-04-1998,5,12,1,cont_127_8_41
series,tamil,comedy,3300000,06-11-2004,5,7,8,cont_1141_1_8
series,hindi,documentary,3000000,01-04-2011,1,9,8,cont_582_12_7
series,english,comedy,3540000,22-06-2017,7,28,6,cont_1259_5_25
series,hindi,comedy,2760000,31-10-2020,7,10,11,cont_4838_5_3
series,english,horror,2940000,15-07-1998,10,6,2,cont_53_10_10
series,telugu,comedy,3120000,01-04-2010,6,1,3,cont_3581_5_11
series,hindi,comedy,2700000,16-07-2019,10,53,8,cont_2150_3_11
series,telugu,sci-fi,4920000,04-08-1993,5,3,3,cont_4170_12_33
series,telugu,drama,3180000,30-06-1999,5,2,1,cont_28_4_13
series,hindi,drama,3480000,04-09-2016,9,19,11,cont_2161_8_5
series,hindi,drama,2700000,19-11-1994,4,1,2,cont_3229_4_13
series,hindi,drama,3420000,17-10-1993,9,18,2,cont_4724_10_33
sports,english,football,4800000,24-04-2013,0,1,1,cont_2679_7_4
series,hindi,action,3960000,04-09-2019,7,22,9,cont_517_1_10
series,hindi,comedy,2940000,09-02-1999,4,1,6,cont_4994_4_8
series,english,action,3240000,20-01-1997,6,15,2,cont_135_6_5
series,hindi,sci-fi,2520000,24-11-2017,8,10,20,cont_1327_10_14
series,hindi,drama,3300000,03-10-2006,9,47,5,cont_153_1_14
sports,english,football,5100000,22-11-2015,0,4,1,cont_4084_3_25
series,tamil,drama,3420000,08-06-2001,8,20,9,cont_2831_6_1
series,hindi,drama,2820000,28-06-2002,9,4,7,cont_1598_5_3
series,hindi,drama,3900000,16-02-1999,1,5,1,cont_3005_2_15
series,hindi,comedy,3420000,30-05-1996,5,3,8,cont_1259_10_18
series,marathi,drama,3480000,17-11-2018,7,35,1,cont_4740_1_29
series,marathi,comedy,3180000,01-04-2013,1,49,6,cont_3040_7_24
series,malayalam,drama,3120000,02-12-2001,5,4,5,cont_2646_2_6
series,english,comedy,3540000,04-04-2017,8,5,20,cont_2630_11_10
series,telugu,drama,3300000,24-03-2007,8,2,21,cont_2079_4_19
series,hindi,drama,3240000,12-09-2006,1,11,9,cont_3372_4_4
series,english,drama,3600000,14-09-2020,1,19,19,cont_517_7_19
series,telugu,drama,2700000,23-10-2008,5,6,5,cont_386_5_22
series,hindi,drama,3780000,08-01-2001,5,22,8,cont_4710_11_6
series,hindi,comedy,3660000,05-12-2004,3,5,1,cont_524_3_25
series,english,sci-fi,3480000,30-03-2013,9,31,9,cont_3856_7_30
series,english,drama,2700000,30-05-2008,2,18,11,cont_208_15_2
series,telugu,drama,3300000,13-12-2004,1,6,6,cont_386_4_14
series,hindi,action,5160000,27-08-2001,5,17,2,cont_1020_14_17
series,telugu,horror,2580000,21-11-1997,3,4,4,cont_84_1_4
series,malayalam,drama,5040000,19-06-2009,10,19,6,cont_4811_14_1
series,english,drama,3180000,26-03-2017,5,5,7,cont_981_4_25
series,hindi,comedy,2880000,04-10-2014,10,25,2,cont_3978_1_13
series,hindi,drama,3240000,26-10-1996,4,39,2,cont_1866_3_11
series,english,action,4980000,20-02-2005,2,4,1,cont_4838_4_1
series,kannada,action,4980000,19-08-1997,4,26,3,cont_1981_3_9
series,english,comedy,2580000,18-12-2017,9,20,10,cont_1075_1_8
series,marathi,documentary,3540000,27-12-2015,8,18,2,cont_4213_7_9
series,hindi,comedy,3840000,13-07-2005,2,2,3,cont_2970_1_28
series,english,drama,2940000,03-07-2013,2,6,16,cont_2588_3_19
series,hindi,action,5220000,28-10-2002,9,2,7,cont_3114_7_29
series,marathi,documentary,4140000,06-04-2020,5,44,1,cont_3313_1_1
series,hindi,drama,3240000,12-11-1997,7,6,4,cont_2079_2_29
sports,hindi,cricket,3900000,04-06-2015,0,9,1,cont_904_5_18
series,hindi,comedy,3000000,17-10-2018,2,11,4,cont_3162_3_12
series,hindi,action,2820000,03-10-2008,2,8,3,cont_3286_1_34
series,tamil,drama,3720000,12-12-2016,5,9,14,cont_335_1_6
series,hindi,drama,3300000,09-03-2013,9,38,2,cont_1055_1_5
series,english,action,3540000,18-05-2019,5,18,7,cont_683_5_4
series,hindi,drama,3000000,26-11-1998,9,28,1,cont_4098_1_54
sports,hindi,basketball,5340000,06-09-2002,0,6,1,cont_269_1_5
series,hindi,drama,2820000,25-02-2018,7,7,10,cont_3497_8_19
series,hindi,comedy,2940000,06-03-2015,3,29,22,cont_1972_4_31
series,english,drama,3660000,28-07-2017,7,25,21,cont_2946_10_40
series,english,drama,3120000,12-08-2010,2,38,13,cont_758_6_31
series,hindi,sci-fi,2760000,13-01-2013,8,2,6,cont_4776_1_3
series,english,drama,2940000,04-06-1996,8,10,3,cont_4170_9_34
series,malayalam,drama,3120000,21-10-2013,1,37,2,cont_1935_17_12
series,english,drama,3660000,03-04-2006,3,6,14,cont_1287_25_20
series,english,horror,2520000,11-09-2008,2,13,4,cont_1399_24_9
series,malayalam,drama,3240000,22-04-2016,1,4,7,cont_4037_1_1
series,telugu,drama,2700000,16-05-2016,1,12,9,cont_3162_9_8
series,hindi,drama,2940000,14-10-2010,9,34,2,cont_1267_1_25
series,english,action,3240000,10-10-2006,5,3,7,cont_3072_11_2
series,hindi,drama,5040000,10-02-1994,7,33,1,cont_4776_7_7
series,tamil,comedy,3180000,03-04-1996,8,6,3,cont_3777_1_11
series,hindi,drama,3660000,25-03-2005,4,10,7,cont_2179_23_7
series,telugu,action,2580000,21-10-2010,5,2,7,cont_1203_11_24
sports,english,cricket,2520000,16-02-2002,0,4,1,cont_4730_1_19
series,hindi,sci-fi,2580000,11-05-2005,8,4,5,cont_4056_14_27
sports,english,cricket,3540000,08-07-1994,0,6,1,cont_335_8_14
series,english,drama,5640000,07-03-2009,10,34,6,cont_2079_4_8
series,hindi,drama,2880000,26-07-2004,1,1,4,cont_1258_2_11
series,hindi,action,4920000,22-03-2009,2,47,3,cont_3375_16_15
series,gujarati,action,3180000,07-02-2008,8,7,2,cont_4838_12_7
series,hindi,drama,3420000,01-04-2004,10,17,6,cont_3716_7_11
series,hindi,comedy,4920000,20-11-2020,10,28,1,cont_2273_13_4
series,hindi,comedy,4320000,18-04-2014,3,17,8,cont_4688_12_4
series,english,drama,3720000,22-04-1999,7,27,3,cont_311_2_16
sports,english,cricket,3420000,12-05-2002,0,2,1,cont_3300_1_20
series,hindi,action,3060000,09-02-2017,4,55,8,cont_528_3_35
sports,hindi,tennis,4080000,01-02-2014,0,4,1,cont_3160_3_27
series,english,drama,2820000,20-07-2006,4,20,1,cont_2102_1_26
series,tamil,drama,3720000,22-02-2007,5,19,2,cont_2484_1_1
series,telugu,drama,2820000,10-09-2019,10,21,13,cont_514_2_19
series,english,horror,3540000,25-01-2015,5,2,15,cont_13_5_15
sports,hindi,cricket,4260000,03-10-1994,0,9,1,cont_4153
series,marathi,action,3720000,17-09-2011,5,28,11,cont_149_9_43
series,hindi,drama,5160000,02-03-2020,10,15,4,cont_561_1_4
series,telugu,horror,3480000,21-03-2013,10,49,4,cont_4308_4_19
series,marathi,drama,2820000,12-08-2005,2,21,4,cont_1275_4_15
series,punjabi,comedy,3480000,01-04-2016,2,41,10,cont_1226_5_39
sports,english,cricket,5100000,20-02-2009,0,4,1,cont_2837_7_3
series,hindi,drama,3000000,01-05-1997,8,19,1,cont_475_19_7
series,hindi,action,3300000,24-06-2016,10,12,3,cont_192_4_8
series,english,drama,3060000,27-05-2019,10,20,3,cont_2237_25_3
sports,english,cricket,9120000,09-04-2004,0,12,1,cont_1283_12_6
sports,hindi,badminton,4680000,28-11-2000,0,16,1,cont_1357_4_4
series,oriya,action,2940000,09-11-2012,6,11,7,cont_444_6_16
series,tamil,drama,4020000,17-03-2012,1,17,4,cont_3241_3_32
series,marathi,horror,3780000,04-06-2007,4,5,1,cont_4657_1_1
series,hindi,horror,3240000,08-12-2013,8,16,9,cont_993_13_1
series,hindi,drama,3480000,21-11-2017,6,21,10,cont_4427_5_44
series,telugu,drama,2880000,24-10-2008,1,10,3,cont_4232_1_2
series,hindi,drama,3240000,04-03-2003,8,44,1,cont_1856_6_33
series,hindi,comedy,2940000,25-07-2016,9,38,1,cont_3375_10_28
series,hindi,drama,3000000,22-08-1997,7,1,1,cont_120_6_17
series,telugu,drama,2940000,27-02-2005,4,34,5,cont_405_6_15
series,hindi,drama,3420000,19-01-2011,9,28,1,cont_1089_6_36
series,hindi,drama,3000000,16-03-1994,7,7,1,cont_4954_1_3
series,hindi,drama,3060000,20-12-2008,2,51,3,cont_1942_9_55
series,hindi,comedy,2700000,11-10-2013,10,10,5,cont_3898_3_7
series,hindi,action,3480000,14-02-2019,7,18,8,cont_149_7_20
series,malayalam,drama,3900000,24-10-1998,6,3,10,cont_517_1_32
series,hindi,drama,2460000,19-07-2006,6,19,5,cont_2207_2_8
series,malayalam,drama,3240000,28-07-2000,7,13,14,cont_3189_7_18
series,english,action,2760000,14-02-2006,6,15,14,cont_2338_2_31
series,hindi,horror,2940000,28-01-1999,2,14,3,cont_3646_2_12
series,hindi,drama,2700000,14-08-2006,10,1,6,cont_4684_8_1
series,hindi,comedy,3360000,04-07-2016,2,28,1,cont_266_10_9
series,hindi,drama,3360000,18-10-2013,2,18,1,cont_2797_3_9
series,malayalam,comedy,2880000,05-06-2007,7,31,14,cont_721_1_2
series,english,action,3240000,03-04-1991,3,1,1,cont_3114_5_52
series,tamil,drama,3720000,26-04-2012,8,7,4,cont_330_8_5
series,hindi,drama,3180000,11-12-2014,6,15,2,cont_3838_1_4
series,malayalam,comedy,3480000,08-02-1998,6,53,1,cont_808_13_11
series,marathi,drama,2580000,08-06-2014,6,8,4,cont_2968_1_17
series,hindi,drama,2820000,04-07-2003,6,12,3,cont_4833_20_1
series,hindi,drama,3660000,26-12-2007,10,7,10,cont_3352_12_10
series,hindi,drama,3060000,09-08-2016,6,24,7,cont_3939_2_5
series,tamil,action,4620000,04-08-2018,6,2,6,cont_2283_2_3
series,hindi,action,2460000,14-12-2008,5,6,5,cont_1310_8_7
series,hindi,action,3360000,05-01-2017,6,19,12,cont_3597_8_16
series,hindi,action,2880000,26-08-2020,7,9,7,cont_2679_5_1
series,hindi,drama,3240000,22-06-2017,2,14,1,cont_2509_2_15
series,english,drama,2940000,24-08-2008,2,27,1,cont_3988_20_9
series,hindi,horror,2880000,28-07-2012,1,11,2,cont_4460_10_6
series,hindi,comedy,2760000,06-10-2008,7,12,11,cont_3191_12_10
series,hindi,drama,3180000,03-02-2010,5,9,7,cont_1269_13_8
series,telugu,horror,3360000,10-09-2020,8,12,3,cont_3198_3_22
series,english,comedy,3360000,28-05-2019,9,13,7,cont_183_1_1
series,kannada,comedy,4140000,13-02-2016,4,4,23,cont_1856_5_37
series,gujarati,drama,3000000,27-03-2007,4,26,1,cont_3990_9_6
sports,english,cricket,2460000,07-11-2008,0,6,1,cont_1955_15_1
series,english,drama,3240000,06-09-2002,4,34,3,cont_1983_1_4
series,marathi,action,3840000,19-10-2014,5,8,13,cont_4992_6_14
series,malayalam,comedy,2520000,31-12-2019,1,14,8,cont_4802_13_28
series,hindi,comedy,3240000,22-02-2001,1,36,1,cont_1072_14_1
series,hindi,comedy,2640000,13-07-2001,1,40,8,cont_385_5_32
sports,english,football,5340000,08-11-1997,0,5,1,cont_475_19_11
series,english,comedy,3000000,05-03-2008,7,15,1,cont_1158_33_5
series,hindi,action,3840000,03-11-1997,1,35,1,cont_3454_16_10
series,punjabi,comedy,3000000,19-12-2004,8,4,24,cont_1704_5_25
series,hindi,drama,3540000,27-11-2005,9,16,4,cont_4098_6_16
series,hindi,comedy,3240000,31-05-1999,9,7,4,cont_3072_2_1
series,telugu,drama,3000000,23-01-2011,1,19,9,cont_4374_3_5
series,malayalam,horror,3120000,05-08-2015,10,17,3,cont_1411_1_3
series,marathi,documentary,3660000,25-08-2018,8,48,3,cont_1192_1_3
series,hindi,drama,3300000,03-10-2009,5,8,2,cont_1739_3_16
series,hindi,drama,2460000,18-02-2006,8,2,2,cont_4838_12_11
series,hindi,action,3240000,09-07-2005,4,9,14,cont_944_11_16
series,english,comedy,2640000,13-07-2006,9,23,1,cont_155_1_2
series,hindi,comedy,3300000,12-02-2003,1,16,3,cont_3040_11_15
series,hindi,action,3000000,22-04-2002,3,32,7,cont_1625_7_7
series,kannada,drama,3300000,20-08-2005,3,10,8,cont_3114_3_31
series,hindi,horror,4440000,15-12-1994,9,32,3,cont_737_8_20
series,hindi,drama,3720000,22-08-2001,3,34,6,cont_372_2_16
series,hindi,drama,2940000,26-12-2008,3,6,10,cont_1981_8_28
series,marathi,drama,2760000,18-12-2005,2,23,6,cont_1334_4_33
series,telugu,documentary,2520000,01-10-2013,10,8,3,cont_1485_3_20
sports,hindi,cricket,4140000,14-06-2008,0,2,1,cont_4539_10_2
series,english,comedy,4200000,05-06-2012,5,18,10,cont_1700_8_26
series,hindi,drama,3480000,12-11-2019,6,30,6,cont_3296_11_4
series,telugu,drama,3000000,12-11-2009,1,5,4,cont_1158_36_5
sports,hindi,cricket,6480000,03-10-2015,0,8,1,cont_673_2_5
series,malayalam,drama,5040000,21-12-2015,10,31,12,cont_3821_8_9
series,hindi,drama,3180000,01-03-2010,2,8,2,cont_2179_9_4
series,hindi,drama,4560000,10-09-2006,4,2,12,cont_1516_4_13
series,hindi,horror,3540000,04-03-2015,3,25,15,cont_2825_5_23
series,english,comedy,3240000,27-01-1998,7,2,5,cont_673_9_11
sports,hindi,football,4080000,28-07-2005,0,7,1,cont_4059_5_12
series,english,drama,3240000,06-04-2019,4,16,2,cont_944_25_14
series,malayalam,drama,2460000,10-04-2020,7,6,9,cont_4168_14_16
series,hindi,sci-fi,2640000,06-05-2007,9,2,14,cont_356_30_7
series,hindi,action,3600000,06-11-2020,10,9,11,cont_4904_5_16
series,marathi,drama,3240000,17-06-2007,10,31,1,cont_2588_1_15
series,english,drama,3000000,23-03-1998,8,4,2,cont_1587_4_3
series,hindi,drama,3060000,05-12-2020,5,1,20,cont_1682_8_12
series,english,comedy,3120000,27-04-2018,3,14,10,cont_4802_19_18
series,hindi,comedy,3480000,15-01-2014,4,12,5,cont_2208_7_39
series,english,drama,2700000,11-05-2003,8,23,9,cont_944_13_6
series,english,action,3240000,16-12-2003,4,6,3,cont_2060_1_26
series,hindi,comedy,4140000,11-09-1999,5,3,7,cont_1954_1_5
series,bengali,comedy,2940000,13-03-2018,7,18,2,cont_321_10_3
series,punjabi,action,2940000,09-08-2004,7,37,6,cont_4445_15_28
series,hindi,action,2700000,11-07-2004,4,32,2,cont_1942_4_56
series,hindi,comedy,2580000,11-05-1997,1,33,5,cont_4445_12_29
series,hindi,action,3000000,21-03-2016,9,6,10,cont_2185_5_7
series,gujarati,drama,2820000,22-03-1999,1,23,7,cont_517_7_21
series,english,drama,5100000,01-08-2003,10,22,7,cont_4168_5_2
series,english,comedy,4320000,12-05-2003,5,6,4,cont_2270_19_10
series,hindi,comedy,3300000,09-07-2009,4,21,2,cont_4682_12_8
series,english,drama,2580000,18-11-2008,4,7,5,cont_3191_31_3
series,malayalam,comedy,3300000,14-12-1991,7,15,1,cont_708
series,english,comedy,3180000,11-12-2007,9,1,7,cont_3063_1_5
series,kannada,action,4560000,17-02-2009,4,24,11,cont_1020_3_20
sports,english,cricket,5220000,26-06-2013,0,2,1,cont_1848_5_11
series,telugu,action,3240000,03-08-1998,1,7,1,cont_2854_5_37
series,telugu,horror,3180000,13-05-2020,8,2,3,cont_356_11_10
sports,hindi,basketball,2760000,22-10-2003,0,5,1,cont_3698_3_2
series,english,drama,3540000,19-06-2015,8,34,11,cont_1724_4_5
series,hindi,comedy,3300000,21-07-2012,5,35,7,cont_4368_7_6
series,oriya,sci-fi,3060000,02-09-1997,2,9,8,cont_1739_6_38
series,hindi,action,3420000,01-02-2004,3,9,8,cont_1077_11_30
series,hindi,drama,3660000,06-07-2016,5,7,8,cont_266_2_1
sports,hindi,basketball,3780000,04-03-2005,0,2,1,cont_1287_16_17
series,telugu,drama,2580000,08-11-2008,2,3,9,cont_287_2_7
series,telugu,action,3060000,12-04-2020,5,16,10,cont_3600_14_26
series,hindi,documentary,3660000,14-07-2008,2,11,4,cont_3730_4_18
series,english,action,2520000,15-01-2012,3,19,18,cont_1563_1_6
series,malayalam,drama,2760000,21-08-2007,5,10,19,cont_3005_5_6
series,tamil,drama,3000000,19-10-1999,7,18,8,cont_1038_23_18
series,malayalam,comedy,3420000,21-01-2013,4,7,9,cont_1158_32_4
movies,english,comedy,5760000,06-08-1991,8,0,0,cont_4606_9_3
series,telugu,drama,3480000,18-06-2006,1,5,7,cont_1287_20_7
series,malayalam,comedy,3540000,11-04-1998,6,37,2,cont_133_2_1
series,malayalam,comedy,2880000,02-06-2020,8,56,2,cont_83_5_29
series,hindi,drama,4320000,28-08-2007,9,2,2,cont_3307_2_2
series,hindi,sci-fi,5640000,16-01-2015,8,14,3,cont_3274_3_8
series,telugu,comedy,2940000,05-04-2005,4,14,5,cont_4084_1_25
